name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
Jet Plane;Gusted;Jet Plane;08/12/2022;182409;55;ypertec;Gusted - Jet Plane;https://www.youtube.com/watch?v=Y4bSBkHTWNg;False
Selecta;Skrillex BEAM;Dont Get Too Close;18/02/2023;190476;44;omplextro - edm - brostep - electro - trap soul - pop dance - canadian hip ;Skrillex BEAM - Selecta [Official Visualizer];https://www.youtube.com/watch?v=O82EJD7WLQs;False
searching;wilo wilde;searching;08/05/2024;182706;24;;wilo wilde - searching (official visualiser);https://www.youtube.com/watch?v=1k9KcrwhySA;False
I Follow Rivers - The Magician Remix;Lykke Li The Magician;I Follow Rivers (The Magician Remix);10/10/2011;280069;69;rt pop - belgian edm - indietronica - neo-synthpop - swedish indie pop - swedish pop - electropop - swedish electropop - nu disco - ho;Lykke Li - I Follow Rivers - Magician Remix [Music Video];https://www.youtube.com/watch?v=nskaoVf8PPM;False
Day 'N' Nite - Crookers Remix;Kid Cudi Crookers;Man On The Moon: The End Of Day (Int'l Version);01/01/2009;281746;63;op rap - fidget house - ohio hip hop - rap - hip ;Day n Nite (Crookers Remix);https://www.youtube.com/watch?v=6JMgLuKrMpo;False
NOT.MY.TYPE;AEREA;NOT.MY.TYPE;24/08/2022;205000;22;;AEREA - NOT.MY.TYPE (LIVE);https://www.youtube.com/watch?v=vS62vblpiSQ;False
Only In My Mind;Kenya Grace;Only In My Mind;06/10/2023;161137;53;inger-songwriter ;Kenya Grace - Only In My Mind (Official Lyric Video);https://www.youtube.com/watch?v=VqckXx8_-ok;False
I Know;CHEEKS;I Know;17/11/2023;147692;34;tutter ho;CHEEKS - I Know;https://www.youtube.com/watch?v=Gfaq7B7fFBE;False
Lost;Carlos Real;Lost;15/12/2023;232500;18;;Lost;https://www.youtube.com/watch?v=_J4aoZAV6Vw;False
TRIPPIN;BUNT. Mapei;TRIPPIN;28/06/2024;202881;64;tutter house - swedish s;BUNT. Mapei - TRIPPIN;https://www.youtube.com/watch?v=stTb689LR_0;False
HER;longstoryshort;HER;03/03/2023;156157;38;tutter ho;HER;https://www.youtube.com/watch?v=nzAFXLnGpuE;False
nasha;Sommaiya Angrish;nasha;11/03/2024;154000;14;;nasha;https://www.youtube.com/watch?v=Can5teRhERc;False
just stand there;Fred again.. SOAK;ten days;06/09/2024;260997;62;rish singer-songwriter - edm - stutter house - derry indie - ho;Fred again.. SOAK - just stand there (15th August 2024);https://www.youtube.com/watch?v=3SO7AkGxawM;False
 Friends (Long Drive);Skrillex;Scary Monsters and Nice Sprites (Deluxe Tour Edition);21/12/2010;389023;;['complextro' 'edm' 'brostep' 'electro' 'pop dance'];;;False
Candy Thief;Beatpella House;Candy Thief;30/08/2024;125322;47;;BEATPELLA HOUSE - Candy Thief (Beatbox);https://www.youtube.com/watch?v=oJ492O5Z1f4;False
Rugrat;Jordan Sanchez;Rugrat;28/06/2024;153070;13;;Rugrat;https://www.youtube.com/watch?v=DwuW-mbS8lA;False
Umtahemd;Faschtbnkler;Umtahemd;13/09/2024;143094;52;eue volksmusik - volks;;;False
Tangos De Copera;La Plazuela Natural Language;Tangos De Copera;16/09/2021;267576;43;uevo flame;La Plazuela - Tangos De Copera (video oficial) ft. Natural Language;https://www.youtube.com/watch?v=dIoRDo8Ub2E;False
kusha las paya - remix;Robzzz;kusha las paya (remix);15/03/2022;156642;23;;kusha las paya (remix) | Robzzz;https://www.youtube.com/watch?v=pWgsJ0ZWj2A;False
Ringui Dingui - Andres Campo Remix;Kase.O SFDK Andres Campo;Ringui Dingui (Andres Campo Remix);17/06/2022;406356;35;panish hip hop - spanish techno - rap politico - rap underground espa;;;False
Mi puto swag;Teo Lucadamo JOD;Mi puto swag;14/12/2023;148038;32;;TEO LUCADAMO - Mi puto swag;https://www.youtube.com/watch?v=5NY2cR0le2M;False
LA TOSTADA - Tony G Tapes;Tony Grox Teo Lucadamo;LA TOSTADA (Tony G Tapes);15/02/2023;145320;40;;Tony Grox Teo Lucadamo - LA TOSTADA (Tony G Tapes);https://www.youtube.com/watch?v=JOsGAT2Rr2w;False
Hombre Clavo;Chill Mafia Records Nerve Agent;Agur Eta Ohore X Alli Va La Despedida;18/09/2024;207272;35;uskal reg;CHILL MAFIA FT. NERVE AGENT - HOMBRE CLAVO;https://www.youtube.com/watch?v=mzfIkRcXmgI;False
Phonky Tribu;Funk Tribu;The Midnight Club GT;21/10/2021;286145;58;;Funk Tribu - Phonky Tribu;https://www.youtube.com/watch?v=exI40Lqyd0k;False
DIE LIEBE KOMMT NICHT AUS BERLIN;Brutalismus 3000;ULTRAKUNST;07/04/2023;206626;54;u gab;Brutalismus 3000 - DIE LIEBE KOMMT NICHT AUS BERLIN (Official Video);https://www.youtube.com/watch?v=BY1qkoUhcWQ;False
SONAR;EARGASM GOD;SONAR;02/03/2021;337671;49;nu gab;;;False
Why's this dealer?;Niko B;Why's this dealer?;29/08/2024;129571;64;;Niko B - Whys this dealer?;https://www.youtube.com/watch?v=SerTJpflwMM;False
Hasta Tarde (Till Late);Kid Simius Chico Blanco;JOSE;23/08/2024;349180;12;rbano espa;Hasta Tarde (Till Late);https://www.youtube.com/watch?v=EJ7fJSQ3Kfw;False
El Ritmo & Yo;Chico Blanco;MARICAS (Compilation Vol. 2);01/03/2024;319805;11;rbano espa;El Ritmo Yo;https://www.youtube.com/watch?v=MVxWT5P2CQc;False
Superglu;Teuma Thug;Superglu;11/08/2021;186352;20;rap cat;;;False
Clouds;BUNT. Nate Traveller;Levi Don't Do It;19/01/2024;158760;76;tutter ho;BUNT. Nate Traveller - Clouds (Official Video);https://www.youtube.com/watch?v=HvvECHLHKrM;False
Zure Kebapa;Chill Mafia Records Tatxers;Ezorregatik X Berpizkundea;14/02/2021;283725;30;uskal rock - euskal reg;ZURE KEBAPA - CHILL MAFIA X TATXERS (BIDEOKLIPA);https://www.youtube.com/watch?v=DhtUxOiAO0Y;False
ronaldinho;1111 9ckles Armas Fedra ru0001;la mil ciento once;28/10/2022;132713;35;yperpop en espa;ronaldinho;https://www.youtube.com/watch?v=1j7om2uwvQg;False
Fahrradsattel;Pisse;Kohlrbenwinter;19/09/2016;109049;58;;Pisse - Fahrradsattel;https://www.youtube.com/watch?v=ODkERmUh0hQ;False
Feed Your Soul;Interupt;Feed Your Soul;28/04/2023;157241;25;assl;Interupt - Feed Your Soul;https://www.youtube.com/watch?v=XjsFk5Wiiyk;False
Hurt;Maikubi VOLT VISION;Hurt;13/01/2023;127440;47;ym phonk - drift ph;Maikubi x VOLT VISION;https://www.youtube.com/watch?v=AXWNSgZ659k;False
Cada superficie;Casero;estoy exagerando???;08/11/2024;155145;30;onti;Casero - Cada Superficie (Videoclip);https://www.youtube.com/watch?v=nn_BT47I6zc;False
Nightcall;Kavinsky;Nightcall;2010;258413;72;ilter ho;Kavinsky - Nightcall (Drive Original Movie Soundtrack) (Official Audio);https://www.youtube.com/watch?v=MV_3Dpw-BRY;False
Rewind;Highkili Guim;Rewind;14/04/2023;150229;13;ndie cana;REWIND - HIGHKILI / GUIM;https://www.youtube.com/watch?v=zY4q8eJRowc;False
Donde esta er camino;VAN17INO6 Robzzz Plasaporros;ER PATIO LOS NEONES;09/07/2021;253261;22;;;;False
Quizz;VAN17INO6 Killmiya Plasaporros;ER PATIO LOS NEONES;09/07/2021;123479;16;;VAN17INO6 ft. Plasaporros (KILLMIYA) - Quizz;https://www.youtube.com/watch?v=csFPv50gcHg;False
Warra;VAN17INO6 Chico Blanco;ER PATIO LOS NEONES;09/07/2021;185335;16;rbano espa;VAN17INO6 ft. Chico Blanco - Warra;https://www.youtube.com/watch?v=-1D4gVB2cUQ;False
100 pistas;VAN17INO6 Plasaporros;ER PATIO LOS NEONES;09/07/2021;225489;8;;VAN17INO6 ft. Plasaporros - 100 pistas;https://www.youtube.com/watch?v=0zg9k3yVObM;False
Psycho Dreams (Sped Up);Kill Eva ENCASSATOR;Psycho Dreams (Sped Up);17/03/2023;123333;71;;Kill Eva ENCASSATOR - Psycho Dreams (Sped Up);https://www.youtube.com/watch?v=xknnD47tcMU;False
Como Se Dice;Perra Inmunda Chico Blanco;Como Se Dice;13/11/2024;269094;28;rbano espa;Perra Inmunda Chico Blanco - Como Se Dice (Official Video);https://www.youtube.com/watch?v=y9HwdvHGEdc;False
Mira La Nina_Chico Blanco_Remix;La Plazuela Chico Blanco;RONEO FUNK CLUB_REMIXED;05/10/2023;306700;19;rbano espanol - nuevo flame;;;False
Diva;Javiera Mena Chico Blanco;Nocturna;30/09/2022;206832;16;op chileno - chilean indie - electronica chilena - urbano espanol - pop electronico - chilean r;Javiera Mena - Diva ft. Chico Blanco (Official Video);https://www.youtube.com/watch?v=GKUOqS_R-9w;False
Techo;Ciutat Chico Blanco;Brandon;27/01/2023;250246;20;rbano espa;Ciutat feat. Chico Blanco - Techo (Official Video);https://www.youtube.com/watch?v=Oknew5PTiKg;False
Alas para Volar;Colectivo Da Silva Chico Blanco;Vacaciones;25/10/2019;203089;10;ranada indie - urbano espanol - tonti;Colectivo DA SILVA x Chico Blanco - Alas para Volar (Sims Karaoke Version);https://www.youtube.com/watch?v=F3_5M9lHQaU;False
Bipolar;Sandro Jeeawock Chico Blanco Swallow X;Lucky Luciano;27/07/2018;141818;2;rbano espanol - hyperpop en espa;Bipolar;https://www.youtube.com/watch?v=Na_kp7aUV0I;False
La Carta Exagerada - Chico Blanco Remix;Hidrogenesse Chico Blanco;La Carta Exagerada (Chico Blanco Remix);18/11/2020;372396;6;rbano espanol - spanish indie pop - spanish noise ;La carta exagerada (Chico Blanco Remix);https://www.youtube.com/watch?v=FLkVFvVEHRc;False
Mama  avui tampoc dormo a casa - Hadren Remix;LaFrancesssa Hadren Chico Blanco;Hard Cor fa un pensa (Remixes);11/05/2023;196400;;['urbano espanol'];;False;
Chico Serio;Hnos Munoz GAZZI;Chico Serio;14/07/2022;218880;31;&b en espanol - experimental c;Chico Serio;https://www.youtube.com/watch?v=av1Pvny92c0;False
Que Tengo Que Hacer;GAZZI;Puro Mareo (Vol. 2);06/05/2022;280615;7;xperimental c;ASMR Roleplay MANICURE e CHIACCHIERE con la tua MIGLIORE AMICA  (Cozy Basic);https://www.youtube.com/watch?v=4nWmW0pnz3c;False
I Like It;Perra Inmunda Chico Blanco;Chico Perra;27/11/2024;210239;21;rbano espa;I Like It;https://www.youtube.com/watch?v=CRcWWqm_swE;False
Ayer Te Vi;Perra Inmunda Chico Blanco;Chico Perra;27/11/2024;377506;19;rbano espa;Ayer Te Vi;https://www.youtube.com/watch?v=2pTkZkT5zc8;False
Ocean;FISHER AR/CO;Ocean;29/11/2024;196923;65;ustralian house - house - pop da;FISHER X AR/CO - OCEAN [LYRIC VIDEO];https://www.youtube.com/watch?v=PgZ4iAeXmf0;False
Color Blind;Diplo Lil Xan;Color Blind;22/03/2018;177480;54;dm - electro house - dance pop - cloud rap - pop dance - moombah;Diplo - Color Blind (feat. Lil Xan) (Official Music Video);https://www.youtube.com/watch?v=wylMwU1wEOM;False
Jenny (I Wanna Ruin Our Friendship);Studio Killers;Jenny (I Wanna Ruin Our Friendship);04/12/2020;215280;66;;Studio Killers - Jenny (I Wanna Ruin Our Friendship) OFFICIAL MUSIC VIDEO;https://www.youtube.com/watch?v=hyj4JFSErrw;False
Mi Fabrica de Baile;Hnos Munoz Joe Crepusculo;Mi Fabrica de Baile;14/12/2023;148064;41;&b en espanol - spanish indie pop - spanish noise ;;;False
heavy;MAYV;heavy;16/12/2024;173731;16;;Memphis May Fire - Heavy Is The Weight;https://www.youtube.com/watch?v=Ld70KFoOa5M;False
Gibraltar;Soto Asa;Gibraltar;09/12/2022;208375;41;rbano espa;Soto Asa - Gibraltar (Videoclip);https://www.youtube.com/watch?v=LSJ_ea16rFQ;False
